author_id,work_id,book,testament_group,osis_ref,passage
anonymous,patriarch_testaments,Isa,old_testament_or_other,Bible:Isa.11.2,Isa. xi. 2
anonymous,patriarch_testaments,Luke,new_testament,Bible:Luke.24.21,Luke xxiv. 21
anonymous,patriarch_testaments,2Cor,new_testament,Bible:2Cor.12.2,2 Cor. xii. 2
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.27.51-Matt.27.53,Matt. xxvii. 51–53
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.48.16,Gen. xlviii. 16
anonymous,patriarch_testaments,1Thess,new_testament,Bible:1Thess.2.16,1 Thess. ii. 16
anonymous,patriarch_testaments,Exod,old_testament_or_other,Bible:Exod.29.5-Exod.29.6,"Ex. xxix. 5,
6"
anonymous,patriarch_testaments,Exod,old_testament_or_other,Bible:Exod.28.27,Ex. xxviii. 27
anonymous,patriarch_testaments,Num,old_testament_or_other,Bible:Num.12.7,"Num. xii.
7"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.2.10,Gen. ii. 10
anonymous,patriarch_testaments,Isa,old_testament_or_other,Bible:Isa.66.21,Isa. lxvi. 21
anonymous,patriarch_testaments,Rom,new_testament,Bible:Rom.16.15-Rom.16.17 Bible:Heb.5.1,"Rom. xvi. 15, 16, 17, Greek.  Compare Heb. v.
1"
anonymous,patriarch_testaments,Lev,old_testament_or_other,Bible:Lev.2.13 Bible:Mark.9.49,"Lev. ii. 13; Mark ix.
49"
anonymous,patriarch_testaments,John,new_testament,Bible:John.19.11,"John xix.
11"
anonymous,patriarch_testaments,John,new_testament,Bible:John.1.4-John.1.9 Bible:John.8.12 Bible:John.9.5,"John i. 4–9; viii. 12; ix.
5"
anonymous,patriarch_testaments,1Cor,new_testament,Bible:1Cor.5.11 Bible:Eph.4.19 Bible:Eph.5.3 Bible:Eph.5.5 Bible:Col.3.5 Bible:1Thess.4.6,"1 Cor. v. 11; Eph. iv. 19; v. 3, 5; Col.
iii. 5; 1 Thess. iv. 6"
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.27.63,Matt. xxvii. 63
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.27.25,Matt. xxvii. 25
anonymous,patriarch_testaments,John,new_testament,Bible:John.3.5 Bible:Isa.12.3 Bible:1Pet.3.20,"John iii. 5; Isa. xii. 3; 1 Pet. iii.
20"
anonymous,patriarch_testaments,Jer,old_testament_or_other,Bible:Jer.33.15,Jer. xxxiii. 15
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.2.2,Matt. ii. 2
anonymous,patriarch_testaments,Rev,new_testament,Bible:Rev.2.7,Rev. ii. 7
anonymous,patriarch_testaments,Luke,new_testament,Bible:Luke.10.18-Luke.10.19,"Luke x. 18, 19"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.29.35,Gen. xxix. 35
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.49.3,Gen. xlix. 3
anonymous,patriarch_testaments,Josh,old_testament_or_other,Bible:Josh.15.34 Bible:Josh.16.8 Bible:Josh.17.8 Bible:1Chr.2.43,"Josh. xv.
34; xvi. 8; xvii. 8; 1 Chron. ii. 43"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.38.5,Gen. xxxviii. 5
anonymous,patriarch_testaments,1Chr,old_testament_or_other,Bible:1Chr.4.22,1 Chron. iv. 22
anonymous,patriarch_testaments,Josh,old_testament_or_other,Bible:Josh.15.44 Bible:Mic.1.14,Josh. xv. 44; Mic. i. 14
anonymous,patriarch_testaments,1Chr,old_testament_or_other,Bible:1Chr.11.36,1 Chron. xi. 36
anonymous,patriarch_testaments,Josh,old_testament_or_other,Bible:Josh.24.30 Bible:Judg.2.9 Bible:2Sam.23.30,"Josh. xxiv. 30; Judg. ii. 9; 2
Sam. xxiii. 30"
anonymous,patriarch_testaments,Josh,old_testament_or_other,Bible:Josh.19.43,Josh. xix. 43
anonymous,patriarch_testaments,Judg,old_testament_or_other,Bible:Judg.14.1,Judg. xiv. 1
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.38.1,Gen. xxxviii. 1
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.38.6,Gen. xxxviii. 6
anonymous,patriarch_testaments,Bar,deuterocanonical,Bible:Bar.6.43,"Baruch
vi. 43"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.38.12,Gen. xxxviii. 12
anonymous,patriarch_testaments,1Kgs,old_testament_or_other,Bible:1Kgs.11.1 Bible:1Kgs.11.11,"1 Kings
xi. 1, and ver. 11"
anonymous,patriarch_testaments,Num,old_testament_or_other,Bible:Num.15.25 Bible:Acts.3.17,"Num.
xv. 25 and Acts iii. 17"
anonymous,patriarch_testaments,Rom,new_testament,Bible:Rom.11.26,Rom. xi. 26
anonymous,patriarch_testaments,Eccl,old_testament_or_other,Bible:Eccl.2.8 Bible:Sir.9.4,Eccles. ii. 8; Ecclus. ix. 4
anonymous,patriarch_testaments,Prov,old_testament_or_other,Bible:Prov.8.31,Prov. viii. 31
anonymous,patriarch_testaments,Eph,new_testament,Bible:Eph.3.10,Eph. iii. 10
anonymous,patriarch_testaments,2Macc,deuterocanonical,Bible:2Macc.7.9-2Macc.7.36 Bible:Heb.11.35,"2 Macc. vii. 9–36 and Heb. xi.
35"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.30.14,Gen. xxx. 14
anonymous,patriarch_testaments,Tob,deuterocanonical,Bible:Tob.8.7-Tob.8.8,"Tobit viii. 7, 8"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.30.20,Gen. xxx. 20
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.37.28,Gen. xxxvii. 28
anonymous,patriarch_testaments,Deut,old_testament_or_other,Bible:Deut.25.7-Deut.25.9,"Deut. xxv. 7, 8, 9"
anonymous,patriarch_testaments,Mal,old_testament_or_other,Bible:Mal.4.2,Mal. iv. 2
anonymous,patriarch_testaments,Heb,new_testament,Bible:Heb.7.2,Heb. vii. 2
anonymous,patriarch_testaments,Ezek,old_testament_or_other,Bible:Ezek.48.26-Ezek.48.27,"Ezek. xlviii. 26, 27"
anonymous,patriarch_testaments,Rev,new_testament,Bible:Rev.21.3,Rev. xxi. 3
anonymous,patriarch_testaments,Rom,new_testament,Bible:Rom.11.15,Rom. xi. 15
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.30.8,Gen. xxx. 8
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.49.21,Gen. xlix. 21
anonymous,patriarch_testaments,Wis,deuterocanonical,Bible:Wis.11.20 Bible:Sir.42.7,Wis. xi. 20; Ecclus. xlii. 7
anonymous,patriarch_testaments,Eccl,old_testament_or_other,Bible:Eccl.3.5 Bible:1Cor.7.5,Eccles. iii. 5; 1 Cor. vii. 5
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.37.2,Gen. xxxvii. 2
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.37.28,xxxvii. 28
anonymous,patriarch_testaments,Prov,old_testament_or_other,Bible:Prov.14.29,Prov. xiv. 29
anonymous,patriarch_testaments,Wis,deuterocanonical,Bible:Wis.11.16,Wis. xi. 16
anonymous,patriarch_testaments,Luke,new_testament,Bible:Luke.1.36,Luke i. 36
anonymous,patriarch_testaments,Jer,old_testament_or_other,Bible:Jer.33.20-Jer.33.22,Jer. xxxiii. 20–22
anonymous,patriarch_testaments,Lev,old_testament_or_other,Bible:Lev.11.5 Bible:Lev.11.7,"Lev. xi. 5, 7"
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.5.45,Matt. v. 45
anonymous,patriarch_testaments,Sir,deuterocanonical,Bible:Sir.42.24,Ecclus. xlii. 24
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.39.1,Gen. xxxix. 1
anonymous,patriarch_testaments,1Sam,old_testament_or_other,Bible:1Sam.9.23,"1 Sam. ix.
23"
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.6.6,Matt. vi. 6
anonymous,patriarch_testaments,Dan,old_testament_or_other,Bible:Dan.1.15,Dan. i. 15
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.41.45,Gen. xli. 45
anonymous,patriarch_testaments,Luke,new_testament,Bible:Luke.1.36,i. 36
anonymous,patriarch_testaments,Isa,old_testament_or_other,Bible:Isa.1.8 Bible:Isa.24.20,Isa. i. 8; xxiv. 20
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.50.26,Gen. l. 26
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.48.7,Gen. xlviii. 7
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.35.18,Gen. xxxv. 18
anonymous,patriarch_testaments,Rev,new_testament,Bible:Rev.7.8,Rev. vii. 8
anonymous,patriarch_testaments,Matt,new_testament,Bible:Matt.6.22 Bible:Luke.11.34,Matt. vi. 22; Luke xi. 34
anonymous,patriarch_testaments,Rev,new_testament,Bible:Rev.20.5-Rev.20.6,"Rev. xx. 5, 6"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.49.27,Gen. xlix. 27
anonymous,patriarch_testaments,Rom,new_testament,Bible:Rom.11.1 Bible:Phil.3.5,Rom. xi. 1; Phil. iii. 5
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.25.34 Bible:Gen.27.25,"Gen.
xxv. 34 and xxvii. 25"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.42.21-Gen.42.24,"Gen. xlii.
21–24"
anonymous,patriarch_testaments,Gen,old_testament_or_other,Bible:Gen.45.2,Gen. xlv. 2
theodotus,excerpts,Gen,old_testament_or_other,Bible:Gen.1.1,Gen. i. 1
theodotus,excerpts,Hos,old_testament_or_other,Bible:Hos.1.2,Hos. i. 2
theodotus,excerpts,Hos,old_testament_or_other,Bible:Hos.1.10-Hos.1.11,"Hos. i. 10, 11"
theodotus,excerpts,Hos,old_testament_or_other,Bible:Hos.1.7,Hos. i. 7
theodotus,excerpts,Hos,old_testament_or_other,Bible:Hos.5.2,Hos. v. 2
theodotus,excerpts,Hos,old_testament_or_other,Bible:Hos.5.8,Hos. v. 8
theodotus,excerpts,Gen,old_testament_or_other,Bible:Gen.1.2,Gen. i. 2
theodotus,excerpts,Prov,old_testament_or_other,Bible:Prov.13.24,Prov. xiii. 24
theodotus,excerpts,Isa,old_testament_or_other,Bible:Isa.40.6,Isa. xl. 6
theodotus,excerpts,2Cor,new_testament,Bible:2Cor.4.18,2 Cor. iv. 18
theodotus,excerpts,Matt,new_testament,Bible:Matt.6.33 Bible:Matt.6.32,"Matt. vi. 33, 32"
theodotus,excerpts,Matt,new_testament,Bible:Matt.6.27 Bible:Luke.12.25,Matt. vi. 27; Luke xii. 25
theodotus,excerpts,Matt,new_testament,Bible:Matt.12.44,Matt. xii. 44
theodotus,excerpts,Deut,old_testament_or_other,Bible:Deut.17.6,Deut. xvii. 6
theodotus,excerpts,Matt,new_testament,Bible:Matt.5.6,Matt. v. 6
theodotus,excerpts,Isa,old_testament_or_other,Bible:Isa.19.20,Isa. xix. 20
theodotus,excerpts,Rom,new_testament,Bible:Rom.8.15 Bible:Gal.4.6,Rom. viii. 15; Gal. iv. 6
theodotus,excerpts,Matt,new_testament,Bible:Matt.12.50,Matt. xii. 50
theodotus,excerpts,Matt,new_testament,Bible:Matt.23.9,Matt. xxiii. 9
theodotus,excerpts,Eph,new_testament,Bible:Eph.3.15,Eph. iii. 15
theodotus,excerpts,1Cor,new_testament,Bible:1Cor.15.49,1 Cor. xv. 49
theodotus,excerpts,Matt,new_testament,Bible:Matt.3.11,Matt. iii. 11
theodotus,excerpts,Matt,new_testament,Bible:Matt.3.12,Matt. iii. 12
theodotus,excerpts,Luke,new_testament,Bible:Luke.12.49,Luke xii. 49
theodotus,excerpts,1Cor,new_testament,Bible:1Cor.1.18,1 Cor. i. 18
theodotus,excerpts,Gen,old_testament_or_other,Bible:Gen.1.3,Gen. i. 3
theodotus,excerpts,Isa,old_testament_or_other,Bible:Isa.44.6,Isa. xliv. 6
theodotus,excerpts,Wis,deuterocanonical,Bible:Wis.3.7,Wisd. iii. 7
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.18.26,Ps. xviii. 26
theodotus,excerpts,Luke,new_testament,Bible:Luke.24.34,Luke xxiv. 34
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.18.43,Ps. xviii. 43
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.18.50,Ps. xviii. 50
theodotus,excerpts,Luke,new_testament,Bible:Luke.1.43,Luke i. 43
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.19.1,Ps. xix. 1
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.18.1,Ps. xviii. 1
theodotus,excerpts,Matt,new_testament,Bible:Matt.13.43,Matt. xiii. 43
theodotus,excerpts,Gen,old_testament_or_other,Bible:Gen.1.18,Gen. i. 18
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.19.8,Ps. xix. 8
theodotus,excerpts,Isa,old_testament_or_other,Bible:Isa.2.3,Isa. ii. 3
theodotus,excerpts,Ps,old_testament_or_other,Bible:Ps.19.12,Ps. xix. 12
clement_rome,virginity,Rev,new_testament,Bible:Rev.14.4,Rev. xiv. 4
clement_rome,virginity,Matt,new_testament,Bible:Matt.19.12,Matt. xix. 12
clement_rome,virginity,Matt,new_testament,Bible:Matt.7.21,"Matt. vii.
21"
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.3.3-Prov.3.4,"Prov. iii. 3, 4"
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.4.18,Prov. iv. 18
clement_rome,virginity,Matt,new_testament,Bible:Matt.5.14,Matt. v. 14
clement_rome,virginity,Isa,old_testament_or_other,Bible:Isa.9.2 Bible:Matt.4.16,Isa. ix. 2; Matt. iv. 16
clement_rome,virginity,Matt,new_testament,Bible:Matt.5.16 Bible:1Pet.2.12,Matt. v. 16; 1 Pet. ii. 12
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.14.40,1 Cor. xiv. 40
clement_rome,virginity,Eph,new_testament,Bible:Eph.5.6,Eph. v. 6
clement_rome,virginity,Matt,new_testament,Bible:Matt.25.2,Matt. xxv. 2
clement_rome,virginity,2Tim,new_testament,Bible:2Tim.3.5,2 Tim. iii. 5
clement_rome,virginity,Gal,new_testament,Bible:Gal.6.3-Gal.6.4,"Gal. vi. 3, 4"
clement_rome,virginity,Matt,new_testament,Bible:Matt.12.33,Matt. xii. 33
clement_rome,virginity,Luke,new_testament,Bible:Luke.6.44,Luke vi. 44
clement_rome,virginity,2Tim,new_testament,Bible:2Tim.2.7,"2 Tim. ii.
7"
clement_rome,virginity,2Tim,new_testament,Bible:2Tim.2.7,2 Tim. ii. 7
clement_rome,virginity,Gen,old_testament_or_other,Bible:Gen.1.28,Gen. i. 28
clement_rome,virginity,2Thess,new_testament,Bible:2Thess.2.13,2 Thess. ii. 13
clement_rome,virginity,Col,new_testament,Bible:Col.1.5,Col. i. 5
clement_rome,virginity,Isa,old_testament_or_other,Bible:Isa.56.4-Isa.56.5,"Isa. lvi. 4, 5"
clement_rome,virginity,Heb,new_testament,Bible:Heb.13.4,Heb. xiii. 4
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.7.34,1 Cor. vii. 34
clement_rome,virginity,2Tim,new_testament,Bible:2Tim.2.5,2 Tim. ii. 5
clement_rome,virginity,Gal,new_testament,Bible:Gal.4.26,Gal. iv. 26
clement_rome,virginity,Rev,new_testament,Bible:Rev.12.7,Rev. xii. 7
clement_rome,virginity,1Pet,new_testament,Bible:1Pet.5.8,1 Pet. v. 8
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.11.3,2 Cor. xi. 3
clement_rome,virginity,Matt,new_testament,Bible:Matt.16.24,Matt. xvi. 24
clement_rome,virginity,Phil,new_testament,Bible:Phil.3.14,Phil. iii. 14
clement_rome,virginity,Matt,new_testament,Bible:Matt.11.11,Matt. xi. 11
clement_rome,virginity,John,new_testament,Bible:John.21.20,John xxi. 20
clement_rome,virginity,Phil,new_testament,Bible:Phil.4.3,Phil. iv. 3
clement_rome,virginity,Heb,new_testament,Bible:Heb.13.7,Heb. xiii. 7
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.11.1,1 Cor. xi. 1
clement_rome,virginity,Rom,new_testament,Bible:Rom.13.14,Rom. xiii. 14
clement_rome,virginity,Gal,new_testament,Bible:Gal.5.24,Gal. v. 24
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.7.32,1 Cor. vii. 32
clement_rome,virginity,1Pet,new_testament,Bible:1Pet.1.15,1 Pet. i. 15
clement_rome,virginity,Lev,old_testament_or_other,Bible:Lev.11.44,Lev. xi. 44
clement_rome,virginity,Rom,new_testament,Bible:Rom.8.6,Rom. viii. 6
clement_rome,virginity,Rom,new_testament,Bible:Rom.8.9,Rom. viii. 9
clement_rome,virginity,Isa,old_testament_or_other,Bible:Isa.29.21,Isa. xxix. 21
clement_rome,virginity,1Tim,new_testament,Bible:1Tim.6.5,1 Tim. vi. 5
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.12.13,2 Cor. xii. 13
clement_rome,virginity,Col,new_testament,Bible:Col.3.5,Col. iii. 5
clement_rome,virginity,1Tim,new_testament,Bible:1Tim.6.10,1 Tim. vi. 10
clement_rome,virginity,1Pet,new_testament,Bible:1Pet.5.5 Bible:Jas.4.6,1 Pet. v. 5; Jas. iv. 6
clement_rome,virginity,John,new_testament,Bible:John.3.6 Bible:John.3.31,"John iii. 6, 31"
clement_rome,virginity,Rom,new_testament,Bible:Rom.8.7,Rom. viii. 7
clement_rome,virginity,Rom,new_testament,Bible:Rom.7.18,Rom. vii. 18
clement_rome,virginity,Gen,old_testament_or_other,Bible:Gen.6.3,Gen. vi. 3
clement_rome,virginity,Rom,new_testament,Bible:Rom.7.9,Rom. vii. 9
clement_rome,virginity,1Sam,old_testament_or_other,Bible:1Sam.16.14,1 Sam. xvi. 14
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.9.27,1 Cor. ix. 27
clement_rome,virginity,1Tim,new_testament,Bible:1Tim.6.11,1 Tim. vi. 11
clement_rome,virginity,Gal,new_testament,Bible:Gal.5.22,Gal. v. 22
clement_rome,virginity,Phil,new_testament,Bible:Phil.2.15-Phil.2.16,"Phil. ii. 15, 16"
clement_rome,virginity,Isa,old_testament_or_other,Bible:Isa.61.9,Isa. lxi. 9
clement_rome,virginity,1Pet,new_testament,Bible:1Pet.2.9,1 Pet. ii. 9
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.2.9,1 Cor. ii. 9
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.26.9,Prov. xxvi. 9
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.15.19,Prov. xv. 19
clement_rome,virginity,1Tim,new_testament,Bible:1Tim.5.13,1 Tim. v. 13
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.12.29,1 Cor. xii. 29
clement_rome,virginity,Jas,new_testament,Bible:Jas.3.1,Jas. iii. 1
clement_rome,virginity,Jas,new_testament,Bible:Jas.3.2,Jas. iii. 2
clement_rome,virginity,1Pet,new_testament,Bible:1Pet.4.11,1 Pet. iv. 11
clement_rome,virginity,Sir,deuterocanonical,Bible:Sir.5.14,Ecclus. v. 14
clement_rome,virginity,Eccl,old_testament_or_other,Bible:Eccl.3.7,Eccl. iii. 7
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.25.11,Prov. xxv. 11
clement_rome,virginity,Col,new_testament,Bible:Col.4.6,Col. iv. 6
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.18.6 Bible:Prov.13.3 Bible:Prov.21.23,"Prov. xviii. 6; xiii. 3; xxi.
23"
clement_rome,virginity,Rom,new_testament,Bible:Rom.16.17-Rom.16.19,Rom. xvi. 17–19
clement_rome,virginity,Matt,new_testament,Bible:Matt.23.3,Matt. xxiii. 3
clement_rome,virginity,Col,new_testament,Bible:Col.2.18,Col. ii. 18
clement_rome,virginity,Matt,new_testament,Bible:Matt.15.14,Matt. xv. 14
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.15.44,1 Cor. xv. 44
clement_rome,virginity,Jas,new_testament,Bible:Jas.3.15 Bible:1Cor.2.13-1Cor.2.14,"Jas. iii. 15 [also 1 Cor. ii. 13,
14"
clement_rome,virginity,Col,new_testament,Bible:Col.2.8,Col. ii. 8
clement_rome,virginity,Eph,new_testament,Bible:Eph.2.2 Bible:Col.2.8,Eph. ii. 2; Col. ii. 8
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.12.8-1Cor.12.10,1 Cor. xii. 8–10
clement_rome,virginity,Jas,new_testament,Bible:Jas.1.5,Jas. i. 5
clement_rome,virginity,Jas,new_testament,Bible:Jas.1.27,Jas. i. 27
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.13.1,1 Cor. xiii. 1
clement_rome,virginity,Matt,new_testament,Bible:Matt.17.21,Matt. xvii. 21
clement_rome,virginity,Mark,new_testament,Bible:Mark.9.29,Mark ix. 29
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.6.19,1 Cor. vi. 19
clement_rome,virginity,Matt,new_testament,Bible:Matt.10.8,Matt. x. 8
clement_rome,virginity,Matt,new_testament,Bible:Matt.25.36,Matt. xxv. 36
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.11.29,2 Cor. xi. 29
clement_rome,virginity,Matt,new_testament,Bible:Matt.9.37-Matt.9.38,"Matt. ix. 37, 38"
clement_rome,virginity,2Tim,new_testament,Bible:2Tim.2.15,"2
Tim. ii. 15"
clement_rome,virginity,John,new_testament,Bible:John.6.27,John vi. 27
clement_rome,virginity,John,new_testament,Bible:John.10.12-John.10.13,"John x. 12, 13"
clement_rome,virginity,Rom,new_testament,Bible:Rom.16.18,Rom. xvi. 18
clement_rome,virginity,Phil,new_testament,Bible:Phil.3.9,Phil. iii. 9
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.11.13,2 Cor. xi. 13
clement_rome,virginity,Matt,new_testament,Bible:Matt.24.45-Matt.24.51,Matt. xxiv. 45–51
clement_rome,virginity,1Tim,new_testament,Bible:1Tim.3.3 Bible:Titus.1.7,1 Tim. iii. 3; Tit. i. 7
clement_rome,virginity,Rom,new_testament,Bible:Rom.12.17,Rom. xii. 17
clement_rome,virginity,Phil,new_testament,Bible:Phil.4.6,Phil. iv. 6
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.6.3,2 Cor. vi. 3
clement_rome,virginity,2Cor,new_testament,Bible:2Cor.5.11,2 Cor. v. 11
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.10.32-1Cor.10.33,"1 Cor. x. 32, 33"
clement_rome,virginity,Rom,new_testament,Bible:Rom.14.15,Rom. xiv. 15
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.8.12-1Cor.8.13,"1 Cor. viii. 12, 13"
clement_rome,virginity,Matt,new_testament,Bible:Matt.10.16,Matt. x. 16
clement_rome,virginity,Eph,new_testament,Bible:Eph.5.15,Eph. v. 15
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.10.31,1 Cor. x. 31
clement_rome,virginity,Phil,new_testament,Bible:Phil.2.15,Phil. ii. 15
clement_rome,virginity,Matt,new_testament,Bible:Matt.7.6,Matt. vii. 6
clement_rome,virginity,Ps,old_testament_or_other,Bible:Ps.137.4,Ps. cxxxvii. 4
clement_rome,virginity,Phil,new_testament,Bible:Phil.4.1,Phil. iv. 1
clement_rome,virginity,Luke,new_testament,Bible:Luke.12.35,Luke xii. 35
clement_rome,virginity,Judg,old_testament_or_other,Bible:Judg.13.25,Judges xiii. 25
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.6.26,Prov. vi. 26
clement_rome,virginity,1Sam,old_testament_or_other,Bible:1Sam.16.13 Bible:Ps.89.20 Bible:Acts.13.22,"1 Sam. xvi. 13; Ps. lxxxix. 20, seqq.; Acts
xiii. 22"
clement_rome,virginity,Ps,old_testament_or_other,Bible:Ps.18.50 Bible:2Sam.19.21,Ps. xviii. 50; 2 Sam. xix. 21
clement_rome,virginity,Eccl,old_testament_or_other,Bible:Eccl.7.26,Eccl. vii. 26
clement_rome,virginity,Gen,old_testament_or_other,Bible:Gen.34.7,Gen. xxxiv. 7
clement_rome,virginity,Sir,deuterocanonical,Bible:Sir.9.8-Sir.9.9,"Ecclus. ix. 8, 9"
clement_rome,virginity,Sir,deuterocanonical,Bible:Sir.9.12,Ecclus. ix. 12
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.6.27,Prov. vi. 27
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.6.28-Prov.6.29,"Prov. vi. 28, 29"
clement_rome,virginity,Prov,old_testament_or_other,Bible:Prov.6.25,Prov. vi. 25
clement_rome,virginity,Sir,deuterocanonical,Bible:Sir.9.5,"Ecclus.
ix. 5"
clement_rome,virginity,Sir,deuterocanonical,Bible:Sir.9.4,"Ecclus.
ix. 4"
clement_rome,virginity,1Cor,new_testament,Bible:1Cor.10.12,1 Cor. x. 12
clement_rome,virginity,Exod,old_testament_or_other,Bible:Exod.15.1,Exod. xv. 1
clement_rome,virginity,John,new_testament,Bible:John.4.27,John iv. 27
clement_rome,virginity,John,new_testament,Bible:John.20.17,John xx. 17
clement_rome,virginity,2Kgs,old_testament_or_other,Bible:2Kgs.4.27,2 Kings iv. 27
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.1.1,Gen. i. 1
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.6.2,Gen. vi. 2
