author_id,book,count
methodius,Lev,7
methodius,1Tim,6
methodius,Deut,6
methodius,Prov,5
methodius,Job,5
methodius,Gal,5
methodius,Phil,5
methodius,Num,5
methodius,1Thess,4
methodius,Ezek,4
methodius,Dan,4
methodius,2Sam,4
methodius,Titus,3
methodius,1Pet,3
methodius,Judg,3
methodius,Joel,3
methodius,2Kgs,3
methodius,Zech,3
methodius,Hab,3
methodius,Col,2
methodius,Amos,2
methodius,Bar,2
methodius,Mark,2
methodius,Lam,1
methodius,1Kgs,1
methodius,Mic,1
methodius,1John,1
methodius,1Sam,1
methodius,Acts,1
methodius,Mal,1
methodius,Jas,1
peter_alexandria,Matt,18
peter_alexandria,John,9
peter_alexandria,Acts,9
peter_alexandria,Isa,6
peter_alexandria,Luke,6
peter_alexandria,Gen,4
peter_alexandria,Rom,4
peter_alexandria,1Cor,3
peter_alexandria,Eph,3
peter_alexandria,Phil,3
peter_alexandria,1Tim,2
peter_alexandria,1John,2
peter_alexandria,Prov,2
peter_alexandria,2Cor,2
peter_alexandria,Exod,2
peter_alexandria,2Macc,1
peter_alexandria,Josh,1
peter_alexandria,2Sam,1
peter_alexandria,Jas,1
peter_alexandria,Gal,1
peter_alexandria,Jer,1
peter_alexandria,Eccl,1
peter_alexandria,1Sam,1
peter_alexandria,Col,1
peter_alexandria,Heb,1
peter_alexandria,Titus,1
peter_alexandria,1Kgs,1
peter_alexandria,Num,1
peter_alexandria,Ps,1
peter_alexandria,Sir,1
peter_alexandria,Mark,1
phileas,Exod,2
phileas,Phil,1
phileas,1John,1
phileas,1Tim,1
pierus,1Cor,1
pierus,Matt,1
theognostus,Jas,1
theognostus,John,1
theognostus,Heb,1
theognostus,Matt,1
theonas,Matt,2
theonas,Eph,1
theonas,1Pet,1
theonas,1Cor,1
theonas,1Tim,1
theonas,Col,1
theonas,2Cor,1
theonas,Mark,1
theonas,Rom,1
theonas,Phil,1
