author_id,work_id,book,testament_group,osis_ref,passage
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.12.11 Bible:2Chr.7.12,"Deut. xii. 11; 2 Chron. vii.
12"
clement_rome,pseudo_literature,Hos,old_testament_or_other,Bible:Hos.6.6 Bible:Matt.9.13 Bible:Matt.12.7,"Hos. vi. 6; Matt. ix. 13; xii.
7"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.24.2 Bible:Luke.19.44,Matt. xxiv. 2; Luke xix. 44
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.31,Deut. xxxi.–xxxiv
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.9 Bible:John.7,Matt. ix.; John vii
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10,Matt. x
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.10,Luke x
clement_rome,pseudo_literature,Num,old_testament_or_other,Bible:Num.11.16,Num. xi. 16
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.18.15,Deut. xviii. 15
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.27.45 Bible:Matt.27.51 Bible:Matt.27.52,"Matt. xxvii. 45, 51, 52"
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.15 Bible:Acts.13,Gen. xv.; Acts xiii
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.27.45,Matt. xxvii. 45
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.28.13,Matt. xxviii. 13
clement_rome,pseudo_literature,John,new_testament,Bible:John.12.34,John xii. 34
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.5,Acts v.
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.29 Bible:Lev.8,Exod. xxix.; Lev. viii
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.3.17,Matt. iii. 17
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.49.10,Gen. xlix. 10
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.5.24,Gen. v. 24
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.23,Matt. xxii. 23
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.11.52,Luke xi. 52
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.5,Matt. x. 5
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.11.9 Bible:Matt.11.11,"Matt. xi. 9, 11"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.3 Bible:Luke.6.20,Matt. v. 3; Luke vi. 20
clement_rome,pseudo_literature,Dan,old_testament_or_other,Bible:Dan.9.27 Bible:Matt.24.15,Dan. ix. 27; Matt. xxiv. 15
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.5.35-Acts.5.39,Acts v. 35–39
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.22.5,Acts xxii. 5
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.10,"Acts
x"
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.8,Acts viii
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.11,Matt. x. 11
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.7.6,Matt. vii. 6
clement_rome,pseudo_literature,2Cor,new_testament,Bible:2Cor.11.14,2 Cor. xi. 14
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.6.33,Matt. vi. 33
clement_rome,pseudo_literature,Rom,new_testament,Bible:Rom.1.20,Rom. i. 20
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.8,Matt. v. 8
