author_id,work_id,book,testament_group,osis_ref,passage
hermas,pastor,Luke,new_testament,Bible:Luke.16.22,"Luke
xvi. 22"
hermas,pastor,Matt,new_testament,Bible:Matt.10.39,Matt. x. 39
hermas,pastor,Luke,new_testament,Bible:Luke.14.26,"Luke xiv.
26"
hermas,pastor,2Thess,new_testament,Bible:2Thess.2.3,2 Thess. ii. 3
hermas,pastor,Matt,new_testament,Bible:Matt.10.33,Matt. x. 33
hermas,pastor,Lev,old_testament_or_other,Bible:Lev.19.18,Lev. xix. 18
hermas,pastor,Num,old_testament_or_other,Bible:Num.11.26-Num.11.27,"Num. xi. 26,
27"
hermas,pastor,Ps,old_testament_or_other,Bible:Ps.34.9,Ps. xxxiv. 9
hermas,pastor,Acts,new_testament,Bible:Acts.3.1,Acts iii. 1
hermas,pastor,Ezek,old_testament_or_other,Bible:Ezek.1.28,Ezek. i. 28
hermas,pastor,Heb,new_testament,Bible:Heb.11.36-Heb.11.37,"Heb. xi. 36, 37"
hermas,pastor,Rev,new_testament,Bible:Rev.11.1,Rev. xi. 1
hermas,pastor,Rev,new_testament,Bible:Rev.21.16,Rev. xxi. 16
hermas,pastor,1Kgs,old_testament_or_other,Bible:1Kgs.6.7,1 Kings vi. 7
hermas,pastor,1Pet,new_testament,Bible:1Pet.2.4-1Pet.2.8,1 Pet. ii. 4–8
hermas,pastor,2Cor,new_testament,Bible:2Cor.12.1-2Cor.12.11,2 Cor. xii. 1–11
hermas,pastor,1Pet,new_testament,Bible:1Pet.3.20,1 Pet. iii. 20
hermas,pastor,Eph,new_testament,Bible:Eph.5.26,Eph. v. 26
hermas,pastor,Num,old_testament_or_other,Bible:Num.24.6-Num.24.7,"Num. xxiv. 6,
7"
hermas,pastor,2Cor,new_testament,Bible:2Cor.12.1-2Cor.12.11,2 Cor. xii. 1-11
hermas,pastor,1Cor,new_testament,Bible:1Cor.15.6 Bible:1Cor.15.18,"1 Cor. xv. 6, 18"
hermas,pastor,Phil,new_testament,Bible:Phil.2.2,Phil. ii. 2
hermas,pastor,1Thess,new_testament,Bible:1Thess.5.13,1 Thess v.  13
hermas,pastor,Heb,new_testament,Bible:Heb.6.6-Heb.6.8,Heb. vi. 6–8
hermas,pastor,Heb,new_testament,Bible:Heb.10.25,Heb. x. 25
hermas,pastor,Matt,new_testament,Bible:Matt.13.21,Matt. xiii. 21
hermas,pastor,1Cor,new_testament,Bible:1Cor.3.9-1Cor.3.15,1 Cor. iii. 9–15
hermas,pastor,Lev,old_testament_or_other,Bible:Lev.19.23,Lev. xix. 23
hermas,pastor,Luke,new_testament,Bible:Luke.11.41,Luke xi. 41
hermas,pastor,Heb,new_testament,Bible:Heb.3.12,Heb. iii. 12
hermas,pastor,John,new_testament,Bible:John.1,John i.
hermas,pastor,Heb,new_testament,Bible:Heb.11.3,Heb. xi. 3
hermas,pastor,Hos,old_testament_or_other,Bible:Hos.10.12,Hos. x. 12
hermas,pastor,Jas,new_testament,Bible:Jas.5.1-Jas.5.4,Jas. v. 1–4
hermas,pastor,Matt,new_testament,Bible:Matt.23.6,Matt. xxiii. 6
hermas,pastor,Mark,new_testament,Bible:Mark.12.39,Mark xii. 39
hermas,pastor,Luke,new_testament,Bible:Luke.11.43,Luke xi. 43
hermas,pastor,Rom,new_testament,Bible:Rom.2.21,Rom. ii. 21
hermas,pastor,1Thess,new_testament,Bible:1Thess.5.13,1 Thess. v. 13
hermas,pastor,Heb,new_testament,Bible:Heb.13.17,Heb. xiii. 17
hermas,pastor,Matt,new_testament,Bible:Matt.17.17,Matt. xvii. 17
hermas,pastor,Luke,new_testament,Bible:Luke.24.25,Luke xxiv.  25
hermas,pastor,1Pet,new_testament,Bible:1Pet.5.7,1 Pet. v. 7
hermas,pastor,Rev,new_testament,Bible:Rev.9.3,Rev. ix. 3
hermas,pastor,Rev,new_testament,Bible:Rev.11.7,Rev. xi. 7
hermas,pastor,Acts,new_testament,Bible:Acts.4.12,Acts iv. 12
hermas,pastor,Dan,old_testament_or_other,Bible:Dan.4.10 Bible:Dan.4.23,"Dan. iv. 10, 23"
hermas,pastor,Dan,old_testament_or_other,Bible:Dan.6.22,Dan. vi. 22
hermas,pastor,1Thess,new_testament,Bible:1Thess.5.20,1 Thess. v. 20
hermas,pastor,Matt,new_testament,Bible:Matt.26.24,Matt. xxvi. 24
hermas,pastor,Jas,new_testament,Bible:Jas.4.11,Jas. iv. 11
hermas,pastor,Rom,new_testament,Bible:Rom.12.8,Rom. xii. 8
hermas,pastor,Eph,new_testament,Bible:Eph.4.25 Bible:Eph.4.29,"Eph. iv. 25, 29"
hermas,pastor,Matt,new_testament,Bible:Matt.25.15,Matt. xxv. 15
hermas,pastor,1John,new_testament,Bible:1John.2.20-1John.2.27,1 John ii. 20–27
hermas,pastor,1John,new_testament,Bible:1John.3.19-1John.3.21,1 John iii. 19–21
hermas,pastor,Eph,new_testament,Bible:Eph.4.30,Eph. iv. 30
hermas,pastor,Matt,new_testament,Bible:Matt.5.32,Matt. v. 32
hermas,pastor,2Thess,new_testament,Bible:2Thess.3.14,2 Thess. iii. 14
hermas,pastor,2John,new_testament,Bible:2John.1.11,2 John 11
hermas,pastor,2Thess,new_testament,Bible:2Thess.3.14,"2
Thess. iii. 14"
hermas,pastor,Matt,new_testament,Bible:Matt.19.17,Matt. xix. 17
hermas,pastor,Heb,new_testament,Bible:Heb.10.26-Heb.10.27,"Heb. x. 26, 27"
hermas,pastor,1John,new_testament,Bible:1John.3.9,1 John iii. 9
hermas,pastor,1Cor,new_testament,Bible:1Cor.7.39,1 Cor. vii. 39
hermas,pastor,Rom,new_testament,Bible:Rom.7.3,Rom. vii. 3
hermas,pastor,Eph,new_testament,Bible:Eph.4.26-Eph.4.27,"Eph. iv.  26, 27"
hermas,pastor,Jas,new_testament,Bible:Jas.3.11,Jas iii. 11
hermas,pastor,Mal,old_testament_or_other,Bible:Mal.3.1,Mal. iii. 1
hermas,pastor,Matt,new_testament,Bible:Matt.12.45,Matt. xii. 45
hermas,pastor,Luke,new_testament,Bible:Luke.11.26,Luke xi. 26
hermas,pastor,Tob,deuterocanonical,Bible:Tob.3.8 Bible:Tob.3.17,"Tob. iii. 8, 17"
hermas,pastor,1Cor,new_testament,Bible:1Cor.7.35,1 Cor. vii. 35
hermas,pastor,Eccl,old_testament_or_other,Bible:Eccl.12.13,Eccles. xii. 13
hermas,pastor,Prov,old_testament_or_other,Bible:Prov.28.14,Prov. xxviii. 14
hermas,pastor,1John,new_testament,Bible:1John.4.18,1 John iv. 18
hermas,pastor,Jas,new_testament,Bible:Jas.4.7,Jas. iv. 7
hermas,pastor,Sir,deuterocanonical,Bible:Sir.33.15,Ecclus. xxxiii. 15
hermas,pastor,Eccl,old_testament_or_other,Bible:Eccl.7.14,Eccles. vii.  14
hermas,pastor,Gal,new_testament,Bible:Gal.5.10 Bible:Gal.5.21,"Gal. v. 10, 21"
hermas,pastor,1Pet,new_testament,Bible:1Pet.4.3,1 Pet. iv. 3
hermas,pastor,1Pet,new_testament,Bible:1Pet.4.9,1 Pet. iv. 9
hermas,pastor,Jas,new_testament,Bible:Jas.1.6-Jas.1.8,Jas. i. 6–8
hermas,pastor,Luke,new_testament,Bible:Luke.8.14,"Luke
viii. 14"
hermas,pastor,2Cor,new_testament,Bible:2Cor.7.10,"2
Cor. vii. 10"
hermas,pastor,Matt,new_testament,Bible:Matt.6.16-Matt.6.17,"Matt. vi. 16, 17"
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.58.5,Is. lviii. 5
hermas,pastor,2Cor,new_testament,Bible:2Cor.6.10,2 Cor. vi. 10
hermas,pastor,John,new_testament,Bible:John.16.33,John xvi. 33
hermas,pastor,1Cor,new_testament,Bible:1Cor.2.11-1Cor.2.12,"1 Cor. ii. 11, 12"
hermas,pastor,Heb,new_testament,Bible:Heb.5.14,Heb. v. 14
hermas,pastor,1Cor,new_testament,Bible:1Cor.14.32 Bible:1Cor.14.37,"1 Cor. xiv. 32,
37"
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.29.13,Isa. xxix. 13
hermas,pastor,Matt,new_testament,Bible:Matt.15.8,Matt. xv. 8
hermas,pastor,John,new_testament,Bible:John.12.40,"John
xii. 40"
hermas,pastor,2Cor,new_testament,Bible:2Cor.3.14,2 Cor. iii. 14
hermas,pastor,Jas,new_testament,Bible:Jas.2.19,Jas. ii. 19
hermas,pastor,Eph,new_testament,Bible:Eph.4.27,Eph. iv. 27
hermas,pastor,Matt,new_testament,Bible:Matt.10.28,Matt. x. 28
hermas,pastor,Luke,new_testament,Bible:Luke.12.5,Luke xii. 5
hermas,pastor,Heb,new_testament,Bible:Heb.9.24 Bible:Heb.9.1,"Heb. ix. 24, 1"
hermas,pastor,Heb,new_testament,Bible:Heb.13.14,Heb. xiii. 14
hermas,pastor,Phil,new_testament,Bible:Phil.3.20,Phil. iii. 20
hermas,pastor,Jas,new_testament,Bible:Jas.1.27,Jas. i. 27
hermas,pastor,Luke,new_testament,Bible:Luke.19.15,Luke xix. 15
hermas,pastor,Luke,new_testament,Bible:Luke.12.33,Luke xii. 33
hermas,pastor,Jas,new_testament,Bible:Jas.1.9-Jas.1.11,Jas. i. 9–11
hermas,pastor,Luke,new_testament,Bible:Luke.12.42,Luke xii. 42
hermas,pastor,Matt,new_testament,Bible:Matt.13.29,Matt. xiii. 29
hermas,pastor,Rom,new_testament,Bible:Rom.8.22-Rom.8.24,Rom. viii. 22–24
hermas,pastor,1Cor,new_testament,Bible:1Cor.7.30-1Cor.7.35,1 Cor. vii. 30–35
hermas,pastor,Rom,new_testament,Bible:Rom.12.11,Rom. xii. 11
hermas,pastor,1Cor,new_testament,Bible:1Cor.7.25-1Cor.7.28,1 Cor. vii. 25–28
hermas,pastor,Matt,new_testament,Bible:Matt.19.12,Matt. xix. 12
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.58.5-Isa.58.8,Isa. lviii. 5–8
hermas,pastor,2Cor,new_testament,Bible:2Cor.6.5,2 Cor. vi. 5
hermas,pastor,Matt,new_testament,Bible:Matt.13.11,Matt. xiii. 11
hermas,pastor,Luke,new_testament,Bible:Luke.22.43,Luke. xxii. 43
hermas,pastor,Phil,new_testament,Bible:Phil.2.7,Phil. ii. 7
hermas,pastor,Heb,new_testament,Bible:Heb.1.3,Heb. i. 3
hermas,pastor,Ps,old_testament_or_other,Bible:Ps.16.11,Ps. xvi. 11
hermas,pastor,1Cor,new_testament,Bible:1Cor.3.16-1Cor.3.17,"1
Cor. iii. 16, 17"
hermas,pastor,Acts,new_testament,Bible:Acts.17.30,Acts xvii. 30
hermas,pastor,Rev,new_testament,Bible:Rev.3.1-Rev.3.5,Rev. iii.  1–5
hermas,pastor,Heb,new_testament,Bible:Heb.6.4-Heb.6.6,Heb. vi. 4–6
hermas,pastor,Rev,new_testament,Bible:Rev.3.1,Rev. iii. 1
hermas,pastor,1John,new_testament,Bible:1John.3.14-1John.3.15,"1 John iii. 14, 15"
hermas,pastor,1Tim,new_testament,Bible:1Tim.1.20,1 Tim. i. 20
hermas,pastor,1Cor,new_testament,Bible:1Cor.5.5,"1
Cor. v. 5"
hermas,pastor,Heb,new_testament,Bible:Heb.11.25,Heb. xi. 25
hermas,pastor,Rom,new_testament,Bible:Rom.2.5,Rom. ii. 5
hermas,pastor,Ps,old_testament_or_other,Bible:Ps.4.6-Ps.4.7,"Ps. iv. 6,
7"
hermas,pastor,Mal,old_testament_or_other,Bible:Mal.3.3,Mal. iii. 3
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.1.22,Isa. i. 22
hermas,pastor,Ps,old_testament_or_other,Bible:Ps.26.2,Ps.  xxvi. 2
hermas,pastor,1Cor,new_testament,Bible:1Cor.10.13,1 Cor. x. 13
hermas,pastor,Jas,new_testament,Bible:Jas.1.2,Jas. i. 2
hermas,pastor,Num,old_testament_or_other,Bible:Num.17.8,Num. xvii. 8
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.44.4,Isa. xliv. 4
hermas,pastor,Ezek,old_testament_or_other,Bible:Ezek.17.5-Ezek.17.6,"Ezek. xvii. 5, 6"
hermas,pastor,2Esd,deuterocanonical,Bible:2Esd.2.43,"2 Esdras
ii. 43"
hermas,pastor,Eph,new_testament,Bible:Eph.1.13,Eph. i. 13
hermas,pastor,Rev,new_testament,Bible:Rev.19.8,Rev. xix. 8
hermas,pastor,Rev,new_testament,Bible:Rev.8.3,Rev. viii. 3
hermas,pastor,Num,old_testament_or_other,Bible:Num.17.7,Num. xvii. 7
hermas,pastor,Ezek,old_testament_or_other,Bible:Ezek.39.29,Ezek. xxxix. 29
hermas,pastor,Rom,new_testament,Bible:Rom.11.16,Rom. xi. 16
hermas,pastor,Matt,new_testament,Bible:Matt.13.32,Matt. xiii. 32
hermas,pastor,Dan,old_testament_or_other,Bible:Dan.10.21,Dan. x. 21
hermas,pastor,Rev,new_testament,Bible:Rev.12.7,Rev. xii. 7
hermas,pastor,Jas,new_testament,Bible:Jas.2.7,Jas. ii. 7
hermas,pastor,Heb,new_testament,Bible:Heb.10.39,Heb. x. 39
hermas,pastor,Matt,new_testament,Bible:Matt.20.23,Matt. xx. 23
hermas,pastor,Luke,new_testament,Bible:Luke.22.24,"Luke
xxii. 24"
hermas,pastor,Jas,new_testament,Bible:Jas.3.16,Jas. iii. 16
hermas,pastor,Jas,new_testament,Bible:Jas.2.26,Jas. ii. 26
hermas,pastor,1Tim,new_testament,Bible:1Tim.5.6,1 Tim. v. 6
hermas,pastor,Matt,new_testament,Bible:Matt.10.40-Matt.10.42,Matt. x. 40–42
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.5.1,Isa. v. 1
hermas,pastor,Gen,old_testament_or_other,Bible:Gen.3.24,Gen. iii. 24
hermas,pastor,Rev,new_testament,Bible:Rev.21.11,Rev. xxi. 11
hermas,pastor,2Esd,deuterocanonical,Bible:2Esd.2.43,2 Esdras ii. 43
hermas,pastor,Mark,new_testament,Bible:Mark.13.36,Mark xiii. 36
hermas,pastor,Matt,new_testament,Bible:Matt.24.46-Matt.24.51,Matt. xxiv. 46–51
hermas,pastor,Col,new_testament,Bible:Col.1.15-Col.1.16,"Col. i. 15,
16"
hermas,pastor,1Pet,new_testament,Bible:1Pet.1.20,1 Pet. i. 20
hermas,pastor,Exod,old_testament_or_other,Bible:Exod.28.12 Bible:Exod.28.29,"Ex. xxviii. 12, 29"
hermas,pastor,Isa,old_testament_or_other,Bible:Isa.28.16,Isa. xxviii. 16
hermas,pastor,1Cor,new_testament,Bible:1Cor.3.11,1 Cor. iii. 11
hermas,pastor,Eph,new_testament,Bible:Eph.2.20,Eph. ii. 20
hermas,pastor,Rev,new_testament,Bible:Rev.21.14,Rev xxi. 14
hermas,pastor,1John,new_testament,Bible:1John.5.11-1John.5.12,"1 John v. 11, 12"
hermas,pastor,Rev,new_testament,Bible:Rev.7.4,Rev. vii. 4
hermas,pastor,Rom,new_testament,Bible:Rom.10.17,Rom. x. 17
hermas,pastor,Rev,new_testament,Bible:Rev.14.4,Rev. xiv. 4
hermas,pastor,Luke,new_testament,Bible:Luke.12.47-Luke.12.48,"Luke xii. 47, 48"
hermas,pastor,Eph,new_testament,Bible:Eph.5.27,Eph. v. 27
hermas,pastor,Matt,new_testament,Bible:Matt.13.5,Matt. xiii. 5
hermas,pastor,Matt,new_testament,Bible:Matt.19.23-Matt.19.24,"Matt. xix. 23, 24"
hermas,pastor,Mark,new_testament,Bible:Mark.10.23,Mark x. 23
hermas,pastor,Jas,new_testament,Bible:Jas.4.12,Jas. iv. 12
hermas,pastor,Matt,new_testament,Bible:Matt.18.33,Matt. xviii. 33
hermas,pastor,Sir,deuterocanonical,Bible:Sir.20.15,Ecclus. xx. 15
hermas,pastor,Jas,new_testament,Bible:Jas.1.5,Jas. i.  5
hermas,pastor,1Pet,new_testament,Bible:1Pet.1.10-1Pet.1.12,1 Pet. i.  10–12
hermas,pastor,Acts,new_testament,Bible:Acts.6.1,Acts vi. 1
hermas,pastor,Ezek,old_testament_or_other,Bible:Ezek.34.3,Ezek. xxxiv. 3
hermas,pastor,1Cor,new_testament,Bible:1Cor.7.38,1 Cor. vii. 38
hermas,pastor,Rev,new_testament,Bible:Rev.3.4-Rev.3.5,"Rev. iii. 4,
5"
hermas,pastor,Rev,new_testament,Bible:Rev.7.14,Rev. vii. 14
hermas,pastor,1Cor,new_testament,Bible:1Cor.15.41,1 Cor. xv. 41
hermas,pastor,Matt,new_testament,Bible:Matt.20.21-Matt.20.23,Matt. xx. 21–23
hermas,pastor,1Cor,new_testament,Bible:1Cor.3.13-1Cor.3.15,1 Cor. iii. 13–15
hermas,pastor,Matt,new_testament,Bible:Matt.18.3,Matt. xviii. 3
hermas,pastor,Mark,new_testament,Bible:Mark.9.36,Mark ix. 36
hermas,pastor,Jer,old_testament_or_other,Bible:Jer.13.20,Jer. xiii. 20
hermas,pastor,Zech,old_testament_or_other,Bible:Zech.11.15-Zech.11.17,Zech. xi.  15–17
hermas,pastor,Jas,new_testament,Bible:Jas.5.9,Jas. v. 9
hermas,pastor,Matt,new_testament,Bible:Matt.5.23-Matt.5.24,"Matt. v. 23,
24"
hermas,pastor,1Pet,new_testament,Bible:1Pet.1.22,1 Pet. i. 22
hermas,pastor,Jas,new_testament,Bible:Jas.5.19-Jas.5.20,"Jas. v. 19, 20"
hermas,pastor,Acts,new_testament,Bible:Acts.14.12,Acts xiv.  12
tatian,greeks,Phlm,new_testament,Bible:Phlm.1.9,Philem. 9
tatian,greeks,Matt,new_testament,Bible:Matt.10.22-Matt.10.39,Matt. x. 22–39
tatian,greeks,1Pet,new_testament,Bible:1Pet.2.17,1 Pet. ii. 17
tatian,greeks,John,new_testament,Bible:John.4.24,John iv. 24
tatian,greeks,1Cor,new_testament,Bible:1Cor.15.44,1 Cor. xv. 44
tatian,greeks,Rom,new_testament,Bible:Rom.1.20,Rom. i. 20
tatian,greeks,Gen,old_testament_or_other,Bible:Gen.1.1,Gen. i. 1
tatian,greeks,Gen,old_testament_or_other,Bible:Gen.3.1,Gen. iii. 1
tatian,greeks,John,new_testament,Bible:John.1.5,John. i. 5
tatian,greeks,1Cor,new_testament,Bible:1Cor.2.14-1Cor.2.15,"1
Cor. ii. 14, 15"
tatian,greeks,Ps,old_testament_or_other,Bible:Ps.8.5,Ps. viii. 5
tatian,greeks,Eph,new_testament,Bible:Eph.6.13-Eph.6.14 Bible:Eph.6.17,"Eph. vi. 13, 14, 17"
tatian,greeks,John,new_testament,Bible:John.1.3,John i. 3
tatian,greeks,Rev,new_testament,Bible:Rev.7.7,Rev. vii. 7
tatian,greeks,1Cor,new_testament,Bible:1Cor.10.16,1 Cor. x. 16
tatian,greeks,Titus,new_testament,Bible:Titus.1.12,Tit. i. 12
tatian,greeks,Ps,old_testament_or_other,Bible:Ps.19.96,Ps. cxix. 96
tatian,greeks,Matt,new_testament,Bible:Matt.13.44,Matt. xiii. 44
tatian,greeks,Rom,new_testament,Bible:Rom.1.28,Rom. i. 28
tatian,greeks,1Cor,new_testament,Bible:1Cor.7.5,1 Cor. 7:5
theophilus,autolycus_i,Acts,new_testament,Bible:Acts.20.29-Acts.20.31,Acts xx. 29–31
theophilus,autolycus_i,Acts,new_testament,Bible:Acts.13.1,Acts xiii. 1
theophilus,autolycus_i,Acts,new_testament,Bible:Acts.11.26,Acts xi. 26
theophilus,autolycus_i,Job,old_testament_or_other,Bible:Job.9.9,Job ix. 9
theophilus,autolycus_i,Ps,old_testament_or_other,Bible:Ps.35.7,Ps. cxxxv. 7
theophilus,autolycus_i,Ps,old_testament_or_other,Bible:Ps.33.6,Ps. xxxiii. 6
theophilus,autolycus_i,Prov,old_testament_or_other,Bible:Prov.24.21-Prov.24.22,"Prov. xxiv. 21, 22"
theophilus,autolycus_i,Acts,new_testament,Bible:Acts.8.17,Acts viii. 17
theophilus,autolycus_i,Heb,new_testament,Bible:Heb.6.2,Heb. vi. 2
theophilus,autolycus_i,1John,new_testament,Bible:1John.2.20,1 John ii. 20
theophilus,autolycus_i,Ps,old_testament_or_other,Bible:Ps.19.130,Ps. cxix. 130
theophilus,autolycus_i,John,new_testament,Bible:John.6.63,John vi. 63
theophilus,autolycus_i,Rev,new_testament,Bible:Rev.19.10,Rev. xix. 10
theophilus,autolycus_i,Rom,new_testament,Bible:Rom.2.7,Rom. ii. 7
theophilus,autolycus_i,1Cor,new_testament,Bible:1Cor.2.9,1 Cor. ii. 9
theophilus,autolycus_i,Rom,new_testament,Bible:Rom.2.8-Rom.2.9,"Rom. ii. 8, 9"
theophilus,autolycus_ii,Ps,old_testament_or_other,Bible:Ps.45.1,Ps. xlv. 1
theophilus,autolycus_ii,Ps,old_testament_or_other,Bible:Ps.45,Ps. xlv.
theophilus,autolycus_ii,Prov,old_testament_or_other,Bible:Prov.8.27,Prov. viii. 27
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.1.1,Gen. i. 1
theophilus,autolycus_ii,Luke,new_testament,Bible:Luke.18.27,"Luke
xviii. 27"
theophilus,autolycus_ii,Isa,old_testament_or_other,Bible:Isa.40.22,Isa. xl. 22
theophilus,autolycus_ii,Rom,new_testament,Bible:Rom.8.22,Rom. viii. 22
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.2.4-Gen.2.5,"Gen. ii. 4, 5"
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.2.7,Gen. ii. 7
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.2.8,Gen. ii. 8
theophilus,autolycus_ii,John,new_testament,Bible:John.1.1,John i. 1
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.2.24,Gen. ii. 24
theophilus,autolycus_ii,Gen,old_testament_or_other,Bible:Gen.4.1-Gen.4.2,"Gen. iv. 1, 2"
theophilus,autolycus_ii,Heb,new_testament,Bible:Heb.7.1-Heb.7.3,Heb. vii. 1–3
theophilus,autolycus_ii,Josh,old_testament_or_other,Bible:Josh.5.13-Josh.5.15,Josh. v. 13–15
theophilus,autolycus_ii,Prov,old_testament_or_other,Bible:Prov.4.25,Prov. iv. 25
theophilus,autolycus_ii,Deut,old_testament_or_other,Bible:Deut.4.19,Deut. iv. 19
theophilus,autolycus_ii,Isa,old_testament_or_other,Bible:Isa.42.5,Isa. xlii. 5
theophilus,autolycus_ii,Isa,old_testament_or_other,Bible:Isa.45.12,Isa. xlv. 12
theophilus,autolycus_ii,Isa,old_testament_or_other,Bible:Isa.40.28,Isa. xl. 28
theophilus,autolycus_ii,Jer,old_testament_or_other,Bible:Jer.10.12-Jer.10.13,"Jer. x. 12, 13"
theophilus,autolycus_ii,Jer,old_testament_or_other,Bible:Jer.51.17-Jer.51.18,"Jer. li. 17, 18"
theophilus,autolycus_ii,Ps,old_testament_or_other,Bible:Ps.14.1 Bible:Ps.14.3,"Ps. xiv. 1, 3"
theophilus,autolycus_ii,Hab,old_testament_or_other,Bible:Hab.2.18,Hab. ii. 18
theophilus,autolycus_ii,Mal,old_testament_or_other,Bible:Mal.4.1,Mal. iv. 1
theophilus,autolycus_ii,Isa,old_testament_or_other,Bible:Isa.30.30,Isa. xxx. 30
theophilus,autolycus_ii,Prov,old_testament_or_other,Bible:Prov.3.8,Prov. iii. 8
theophilus,autolycus_ii,Ps,old_testament_or_other,Bible:Ps.51.8,Ps. li. 8
theophilus,autolycus_ii,Hos,old_testament_or_other,Bible:Hos.14.9,Hos. xiv. 9
theophilus,autolycus_iii,Exod,old_testament_or_other,Bible:Exod.20.3,Ex. xx. 3
theophilus,autolycus_iii,Exod,old_testament_or_other,Bible:Exod.23.6,Ex. xxiii. 6
theophilus,autolycus_iii,Exod,old_testament_or_other,Bible:Exod.22.21,Ex. xxii. 21
theophilus,autolycus_iii,Isa,old_testament_or_other,Bible:Isa.55.6,Isa. lv. 6
theophilus,autolycus_iii,Ezek,old_testament_or_other,Bible:Ezek.18.21,Ezek. xviii. 21
theophilus,autolycus_iii,Isa,old_testament_or_other,Bible:Isa.31.6,Isa. xxxi. 6
theophilus,autolycus_iii,Jer,old_testament_or_other,Bible:Jer.6.9,Jer. vi. 9
theophilus,autolycus_iii,Isa,old_testament_or_other,Bible:Isa.1.16-Isa.1.17,"Isa. i. 16, 17"
theophilus,autolycus_iii,Isa,old_testament_or_other,Bible:Isa.58.6,Isa. lviii. 6
theophilus,autolycus_iii,Jer,old_testament_or_other,Bible:Jer.6.16,Jer. vi. 16
theophilus,autolycus_iii,Hos,old_testament_or_other,Bible:Hos.12.6,Hos. xii. 6
theophilus,autolycus_iii,Joel,old_testament_or_other,Bible:Joel.2.16,"Joel
ii. 16"
theophilus,autolycus_iii,Zech,old_testament_or_other,Bible:Zech.7.9-Zech.7.10,"Zech. vii. 9, 10"
theophilus,autolycus_iii,Prov,old_testament_or_other,Bible:Prov.4.25,Prov. iv. 25
theophilus,autolycus_iii,Matt,new_testament,Bible:Matt.5.28,Matt. v. 28
theophilus,autolycus_iii,Matt,new_testament,Bible:Matt.5.32,Matt. v. 32
